trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint,continuous_pickup,continuous_drop_off
12493,12:16:36,12:16:56,238,0,,0,0,0.0,1,,
12493,12:19:06,12:19:26,237,1,,0,0,1267.071,1,,
12493,12:21:29,12:21:49,236,2,,0,0,2148.334,1,,
12493,12:23:41,12:24:01,235,3,,0,0,3431.518,1,,
12493,12:26:18,12:26:38,234,4,,0,0,4780.615,1,,
12493,12:28:40,12:29:00,233,5,,0,0,5970.375,1,,
12493,12:30:59,12:31:19,79,6,,0,0,6904.433,1,,
12493,12:33:17,12:33:37,80,7,,0,0,8168.746,1,,
12493,12:35:51,12:36:11,81,8,,0,0,9643.462,1,,
12493,12:38:01,12:38:21,82,9,,0,0,10759.409,1,,
12493,12:40:18,12:40:38,83,10,,0,0,11907.827,1,,
12493,12:42:21,12:42:41,84,11,,0,0,12879.48,1,,
12493,12:44:42,12:45:02,85,12,,0,0,14113.674,1,,
12493,12:46:53,12:47:13,86,13,,0,0,15136.919,1,,
12493,12:49:10,12:49:30,87,14,,0,0,16307.356,1,,
12493,12:52:06,12:52:26,88,15,,0,0,18147.004,1,,
12493,12:55:31,12:55:51,89,16,,0,0,19694.467,1,,
12493,12:58:45,12:59:05,90,17,,0,0,21540.438,1,,
12493,13:00:55,13:01:15,91,18,,0,0,22328.363,1,,
12493,13:03:15,13:03:35,92,19,,0,0,23218.854,1,,
12493,13:05:30,13:05:50,93,20,,0,0,24255.768,1,,
12493,13:08:20,13:08:40,50,21,,0,0,24867.127,1,,
12493,13:10:56,13:11:16,94,22,,0,0,26360.455,1,,
12493,13:13:09,13:13:29,95,23,,0,0,27202.676,1,,
12493,13:15:27,13:15:47,96,24,,0,0,28347.781,1,,
12493,13:17:45,13:18:05,97,25,,0,0,28715.553,1,,
12493,13:19:57,13:20:17,98,26,,0,0,31154.814,1,,
12493,13:22:34,13:22:54,99,27,,0,0,32445.73,1,,
12493,13:25:00,13:25:20,100,28,,0,0,33325.363,1,,
12493,13:27:19,13:27:39,101,29,,0,0,34078.434,1,,
12493,13:29:39,13:29:59,102,30,,0,0,35110.035,1,,
12493,13:31:44,13:32:04,103,31,,0,0,36082.105,1,,
12493,13:33:58,13:34:18,104,32,,0,0,37219.273,1,,
12493,13:36:00,13:36:20,105,33,,0,0,38284.914,1,,
12493,13:38:01,13:38:21,106,34,,0,0,39012.934,1,,
12493,13:40:15,13:40:35,107,35,,0,0,40045.957,1,,
12493,13:42:20,13:42:40,108,36,,0,0,40972.098,1,,
12493,13:44:57,13:45:17,109,37,,0,0,42537.273,1,,
12493,13:47:02,13:47:22,110,38,,0,0,43328.914,1,,
12493,13:49:22,13:49:42,111,39,,0,0,44381.008,1,,
12493,13:51:37,13:51:57,112,40,,0,0,45544.383,1,,
12493,13:54:52,13:55:12,113,41,,0,0,46889.254,1,,
12493,13:57:37,13:57:57,114,42,,0,0,48438.77,1,,
12493,13:59:41,14:00:01,115,43,,0,0,49378.992,1,,
12493,14:01:41,14:02:01,116,44,,0,0,50260.102,1,,
12493,14:04:01,14:04:21,117,45,,0,0,51327.824,1,,
12493,14:06:08,14:06:28,118,46,,0,0,52318.035,1,,
12493,14:08:28,14:08:48,119,47,,0,0,53404.215,1,,
12493,14:10:36,14:10:56,120,48,,0,0,54357.605,1,,
12493,14:13:58,14:14:18,121,49,,0,0,56073.102,1,,
12494,12:22:28,12:22:48,238,0,,0,0,0.0,1,,
12494,12:24:58,12:25:18,237,1,,0,0,1267.071,1,,
12494,12:27:21,12:27:41,236,2,,0,0,2148.334,1,,
12494,12:29:33,12:29:53,235,3,,0,0,3431.518,1,,
12494,12:32:10,12:32:30,234,4,,0,0,4780.615,1,,
12494,12:34:32,12:34:52,233,5,,0,0,5970.375,1,,
12494,12:36:51,12:37:11,79,6,,0,0,6904.433,1,,
12494,12:39:09,12:39:29,80,7,,0,0,8168.746,1,,
12494,12:41:43,12:42:03,81,8,,0,0,9643.462,1,,
12494,12:43:53,12:44:13,82,9,,0,0,10759.409,1,,
12494,12:46:10,12:46:30,83,10,,0,0,11907.827,1,,
12494,12:48:13,12:48:33,84,11,,0,0,12879.48,1,,
12494,12:50:34,12:50:54,85,12,,0,0,14113.674,1,,
12494,12:52:45,12:53:05,86,13,,0,0,15136.919,1,,
12494,12:55:02,12:55:22,87,14,,0,0,16307.356,1,,
12494,12:57:58,12:58:18,88,15,,0,0,18147.004,1,,
12494,13:01:23,13:01:43,89,16,,0,0,19694.467,1,,
12494,13:04:37,13:04:57,90,17,,0,0,21540.438,1,,
12494,13:06:47,13:07:07,91,18,,0,0,22328.363,1,,
12494,13:09:07,13:09:27,92,19,,0,0,23218.854,1,,
12494,13:11:22,13:11:42,93,20,,0,0,24255.768,1,,
12494,13:14:12,13:14:32,50,21,,0,0,24867.127,1,,
12494,13:16:48,13:17:08,94,22,,0,0,26360.455,1,,
12494,13:19:01,13:19:21,95,23,,0,0,27202.676,1,,
12494,13:21:19,13:21:39,96,24,,0,0,28347.781,1,,
12494,13:23:37,13:23:57,97,25,,0,0,28715.553,1,,
12494,13:25:49,13:26:09,98,26,,0,0,31154.814,1,,
12494,13:28:26,13:28:46,99,27,,0,0,32445.73,1,,
12494,13:30:52,13:31:12,100,28,,0,0,33325.363,1,,
12494,13:33:11,13:33:31,101,29,,0,0,34078.434,1,,
12494,13:35:31,13:35:51,102,30,,0,0,35110.035,1,,
12494,13:37:36,13:37:56,103,31,,0,0,36082.105,1,,
12494,13:39:50,13:40:10,104,32,,0,0,37219.273,1,,
12494,13:41:52,13:42:12,105,33,,0,0,38284.914,1,,
12494,13:43:53,13:44:13,106,34,,0,0,39012.934,1,,
12494,13:46:07,13:46:27,107,35,,0,0,40045.957,1,,
12494,13:48:12,13:48:32,108,36,,0,0,40972.098,1,,
12494,13:50:49,13:51:09,109,37,,0,0,42537.273,1,,
12494,13:52:54,13:53:14,110,38,,0,0,43328.914,1,,
12494,13:55:14,13:55:34,111,39,,0,0,44381.008,1,,
12494,13:57:29,13:57:49,112,40,,0,0,45544.383,1,,
12494,14:00:44,14:01:04,113,41,,0,0,46889.254,1,,
12494,14:03:29,14:03:49,114,42,,0,0,48438.77,1,,
12494,14:05:33,14:05:53,115,43,,0,0,49378.992,1,,
12494,14:07:33,14:07:53,116,44,,0,0,50260.102,1,,
12494,14:09:53,14:10:13,117,45,,0,0,51327.824,1,,
12494,14:12:00,14:12:20,118,46,,0,0,52318.035,1,,
12494,14:14:20,14:14:40,119,47,,0,0,53404.215,1,,
12494,14:16:28,14:16:48,120,48,,0,0,54357.605,1,,
12494,14:19:50,14:20:10,121,49,,0,0,56073.102,1,,
12495,12:28:20,12:28:40,238,0,,0,0,0.0,1,,
12495,12:30:50,12:31:10,237,1,,0,0,1267.071,1,,
12495,12:33:13,12:33:33,236,2,,0,0,2148.334,1,,
12495,12:35:25,12:35:45,235,3,,0,0,3431.518,1,,
12495,12:38:02,12:38:22,234,4,,0,0,4780.615,1,,
12495,12:40:24,12:40:44,233,5,,0,0,5970.375,1,,
12495,12:42:43,12:43:03,79,6,,0,0,6904.433,1,,
12495,12:45:01,12:45:21,80,7,,0,0,8168.746,1,,
12495,12:47:35,12:47:55,81,8,,0,0,9643.462,1,,
12495,12:49:45,12:50:05,82,9,,0,0,10759.409,1,,
12495,12:52:02,12:52:22,83,10,,0,0,11907.827,1,,
12495,12:54:05,12:54:25,84,11,,0,0,12879.48,1,,
12495,12:56:26,12:56:46,85,12,,0,0,14113.674,1,,
12495,12:58:37,12:58:57,86,13,,0,0,15136.919,1,,
12495,13:00:54,13:01:14,87,14,,0,0,16307.356,1,,
12495,13:03:50,13:04:10,88,15,,0,0,18147.004,1,,
12495,13:07:15,13:07:35,89,16,,0,0,19694.467,1,,
12495,13:10:29,13:10:49,90,17,,0,0,21540.438,1,,
12495,13:12:39,13:12:59,91,18,,0,0,22328.363,1,,
12495,13:14:59,13:15:19,92,19,,0,0,23218.854,1,,
12495,13:17:14,13:17:34,93,20,,0,0,24255.768,1,,
12495,13:20:04,13:20:24,50,21,,0,0,24867.127,1,,
12495,13:22:40,13:23:00,94,22,,0,0,26360.455,1,,
12495,13:24:53,13:25:13,95,23,,0,0,27202.676,1,,
12495,13:27:11,13:27:31,96,24,,0,0,28347.781,1,,
12495,13:29:29,13:29:49,97,25,,0,0,28715.553,1,,
12495,13:31:41,13:32:01,98,26,,0,0,31154.814,1,,
12495,13:34:18,13:34:38,99,27,,0,0,32445.73,1,,
12495,13:36:44,13:37:04,100,28,,0,0,33325.363,1,,
12495,13:39:03,13:39:23,101,29,,0,0,34078.434,1,,
12495,13:41:23,13:41:43,102,30,,0,0,35110.035,1,,
12495,13:43:28,13:43:48,103,31,,0,0,36082.105,1,,
12495,13:45:42,13:46:02,104,32,,0,0,37219.273,1,,
12495,13:47:44,13:48:04,105,33,,0,0,38284.914,1,,
12495,13:49:45,13:50:05,106,34,,0,0,39012.934,1,,
12495,13:51:59,13:52:19,107,35,,0,0,40045.957,1,,
12495,13:54:04,13:54:24,108,36,,0,0,40972.098,1,,
12495,13:56:41,13:57:01,109,37,,0,0,42537.273,1,,
12495,13:58:46,13:59:06,110,38,,0,0,43328.914,1,,
12495,14:01:06,14:01:26,111,39,,0,0,44381.008,1,,
12495,14:03:21,14:03:41,112,40,,0,0,45544.383,1,,
12495,14:06:36,14:06:56,113,41,,0,0,46889.254,1,,
12495,14:09:21,14:09:41,114,42,,0,0,48438.77,1,,
12495,14:11:25,14:11:45,115,43,,0,0,49378.992,1,,
12495,14:13:25,14:13:45,116,44,,0,0,50260.102,1,,
12495,14:15:45,14:16:05,117,45,,0,0,51327.824,1,,
12495,14:17:52,14:18:12,118,46,,0,0,52318.035,1,,
12495,14:20:12,14:20:32,119,47,,0,0,53404.215,1,,
12495,14:22:20,14:22:40,120,48,,0,0,54357.605,1,,
12495,14:25:42,14:26:02,121,49,,0,0,56073.102,1,,
12496,12:34:12,12:34:32,238,0,,0,0,0.0,1,,
12496,12:36:42,12:37:02,237,1,,0,0,1267.071,1,,
12496,12:39:05,12:39:25,236,2,,0,0,2148.334,1,,
12496,12:41:17,12:41:37,235,3,,0,0,3431.518,1,,
12496,12:43:54,12:44:14,234,4,,0,0,4780.615,1,,
12496,12:46:16,12:46:36,233,5,,0,0,5970.375,1,,
12496,12:48:35,12:48:55,79,6,,0,0,6904.433,1,,
12496,12:50:53,12:51:13,80,7,,0,0,8168.746,1,,
12496,12:53:27,12:53:47,81,8,,0,0,9643.462,1,,
12496,12:55:37,12:55:57,82,9,,0,0,10759.409,1,,
12496,12:57:54,12:58:14,83,10,,0,0,11907.827,1,,
12496,12:59:57,13:00:17,84,11,,0,0,12879.48,1,,
12496,13:02:18,13:02:38,85,12,,0,0,14113.674,1,,
12496,13:04:29,13:04:49,86,13,,0,0,15136.919,1,,
12496,13:06:46,13:07:06,87,14,,0,0,16307.356,1,,
12496,13:09:42,13:10:02,88,15,,0,0,18147.004,1,,
12496,13:13:07,13:13:27,89,16,,0,0,19694.467,1,,
12496,13:16:21,13:16:41,90,17,,0,0,21540.438,1,,
12496,13:18:31,13:18:51,91,18,,0,0,22328.363,1,,
12496,13:20:51,13:21:11,92,19,,0,0,23218.854,1,,
12496,13:23:06,13:23:26,93,20,,0,0,24255.768,1,,
12496,13:25:56,13:26:16,50,21,,0,0,24867.127,1,,
12496,13:28:32,13:28:52,94,22,,0,0,26360.455,1,,
12496,13:30:45,13:31:05,95,23,,0,0,27202.676,1,,
12496,13:33:03,13:33:23,96,24,,0,0,28347.781,1,,
12496,13:35:21,13:35:41,97,25,,0,0,28715.553,1,,
12496,13:37:33,13:37:53,98,26,,0,0,31154.814,1,,
12496,13:40:10,13:40:30,99,27,,0,0,32445.73,1,,
12496,13:42:36,13:42:56,100,28,,0,0,33325.363,1,,
12496,13:44:55,13:45:15,101,29,,0,0,34078.434,1,,
12496,13:47:15,13:47:35,102,30,,0,0,35110.035,1,,
12496,13:49:20,13:49:40,103,31,,0,0,36082.105,1,,
12496,13:51:34,13:51:54,104,32,,0,0,37219.273,1,,
12496,13:53:36,13:53:56,105,33,,0,0,38284.914,1,,
12496,13:55:37,13:55:57,106,34,,0,0,39012.934,1,,
12496,13:57:51,13:58:11,107,35,,0,0,40045.957,1,,
12496,13:59:56,14:00:16,108,36,,0,0,40972.098,1,,
12496,14:02:33,14:02:53,109,37,,0,0,42537.273,1,,
12496,14:04:38,14:04:58,110,38,,0,0,43328.914,1,,
12496,14:06:58,14:07:18,111,39,,0,0,44381.008,1,,
12496,14:09:13,14:09:33,112,40,,0,0,45544.383,1,,
12496,14:12:28,14:12:48,113,41,,0,0,46889.254,1,,
12496,14:15:13,14:15:33,114,42,,0,0,48438.77,1,,
12496,14:17:17,14:17:37,115,43,,0,0,49378.992,1,,
12496,14:19:17,14:19:37,116,44,,0,0,50260.102,1,,
12496,14:21:37,14:21:57,117,45,,0,0,51327.824,1,,
12496,14:23:44,14:24:04,118,46,,0,0,52318.035,1,,
12496,14:26:04,14:26:24,119,47,,0,0,53404.215,1,,
12496,14:28:12,14:28:32,120,48,,0,0,54357.605,1,,
12496,14:31:34,14:31:54,121,49,,0,0,56073.102,1,,
12497,12:40:04,12:40:24,238,0,,0,0,0.0,1,,
12497,12:42:34,12:42:54,237,1,,0,0,1267.071,1,,
12497,12:44:57,12:45:17,236,2,,0,0,2148.334,1,,
12497,12:47:09,12:47:29,235,3,,0,0,3431.518,1,,
12497,12:49:46,12:50:06,234,4,,0,0,4780.615,1,,
12497,12:52:08,12:52:28,233,5,,0,0,5970.375,1,,
12497,12:54:27,12:54:47,79,6,,0,0,6904.433,1,,
12497,12:56:45,12:57:05,80,7,,0,0,8168.746,1,,
12497,12:59:19,12:59:39,81,8,,0,0,9643.462,1,,
12497,13:01:29,13:01:49,82,9,,0,0,10759.409,1,,
12497,13:03:46,13:04:06,83,10,,0,0,11907.827,1,,
12497,13:05:49,13:06:09,84,11,,0,0,12879.48,1,,
12497,13:08:10,13:08:30,85,12,,0,0,14113.674,1,,
12497,13:10:21,13:10:41,86,13,,0,0,15136.919,1,,
12497,13:12:38,13:12:58,87,14,,0,0,16307.356,1,,
12497,13:15:34,13:15:54,88,15,,0,0,18147.004,1,,
12497,13:18:59,13:19:19,89,16,,0,0,19694.467,1,,
12497,13:22:13,13:22:33,90,17,,0,0,21540.438,1,,
12497,13:24:23,13:24:43,91,18,,0,0,22328.363,1,,
12497,13:26:43,13:27:03,92,19,,0,0,23218.854,1,,
12497,13:28:58,13:29:18,93,20,,0,0,24255.768,1,,
12497,13:31:48,13:32:08,50,21,,0,0,24867.127,1,,
12497,13:34:24,13:34:44,94,22,,0,0,26360.455,1,,
12497,13:36:37,13:36:57,95,23,,0,0,27202.676,1,,
12497,13:38:55,13:39:15,96,24,,0,0,28347.781,1,,
12497,13:41:13,13:41:33,97,25,,0,0,28715.553,1,,
12497,13:43:25,13:43:45,98,26,,0,0,31154.814,1,,
12497,13:46:02,13:46:22,99,27,,0,0,32445.73,1,,
12497,13:48:28,13:48:48,100,28,,0,0,33325.363,1,,
12497,13:50:47,13:51:07,101,29,,0,0,34078.434,1,,
12497,13:53:07,13:53:27,102,30,,0,0,35110.035,1,,
12497,13:55:12,13:55:32,103,31,,0,0,36082.105,1,,
12497,13:57:26,13:57:46,104,32,,0,0,37219.273,1,,
12497,13:59:28,13:59:48,105,33,,0,0,38284.914,1,,
12497,14:01:29,14:01:49,106,34,,0,0,39012.934,1,,
12497,14:03:43,14:04:03,107,35,,0,0,40045.957,1,,
12497,14:05:48,14:06:08,108,36,,0,0,40972.098,1,,
12497,14:08:25,14:08:45,109,37,,0,0,42537.273,1,,
12497,14:10:30,14:10:50,110,38,,0,0,43328.914,1,,
12497,14:12:50,14:13:10,111,39,,0,0,44381.008,1,,
12497,14:15:05,14:15:25,112,40,,0,0,45544.383,1,,
12497,14:18:20,14:18:40,113,41,,0,0,46889.254,1,,
12497,14:21:05,14:21:25,114,42,,0,0,48438.77,1,,
12497,14:23:09,14:23:29,115,43,,0,0,49378.992,1,,
12497,14:25:09,14:25:29,116,44,,0,0,50260.102,1,,
12497,14:27:29,14:27:49,117,45,,0,0,51327.824,1,,
12497,14:29:36,14:29:56,118,46,,0,0,52318.035,1,,
12497,14:31:56,14:32:16,119,47,,0,0,53404.215,1,,
12497,14:34:04,14:34:24,120,48,,0,0,54357.605,1,,
12497,14:37:26,14:37:46,121,49,,0,0,56073.102,1,,
12498,12:45:56,12:46:16,238,0,,0,0,0.0,1,,
12498,12:48:26,12:48:46,237,1,,0,0,1267.071,1,,
12498,12:50:49,12:51:09,236,2,,0,0,2148.334,1,,
12498,12:53:01,12:53:21,235,3,,0,0,3431.518,1,,
12498,12:55:38,12:55:58,234,4,,0,0,4780.615,1,,
12498,12:58:00,12:58:20,233,5,,0,0,5970.375,1,,
12498,13:00:19,13:00:39,79,6,,0,0,6904.433,1,,
12498,13:02:37,13:02:57,80,7,,0,0,8168.746,1,,
12498,13:05:11,13:05:31,81,8,,0,0,9643.462,1,,
12498,13:07:21,13:07:41,82,9,,0,0,10759.409,1,,
12498,13:09:38,13:09:58,83,10,,0,0,11907.827,1,,
12498,13:11:41,13:12:01,84,11,,0,0,12879.48,1,,
12498,13:14:02,13:14:22,85,12,,0,0,14113.674,1,,
12498,13:16:13,13:16:33,86,13,,0,0,15136.919,1,,
12498,13:18:30,13:18:50,87,14,,0,0,16307.356,1,,
12498,13:21:26,13:21:46,88,15,,0,0,18147.004,1,,
12498,13:24:51,13:25:11,89,16,,0,0,19694.467,1,,
12498,13:28:05,13:28:25,90,17,,0,0,21540.438,1,,
12498,13:30:15,13:30:35,91,18,,0,0,22328.363,1,,
12498,13:32:35,13:32:55,92,19,,0,0,23218.854,1,,
12498,13:34:50,13:35:10,93,20,,0,0,24255.768,1,,
12498,13:37:40,13:38:00,50,21,,0,0,24867.127,1,,
12498,13:40:16,13:40:36,94,22,,0,0,26360.455,1,,
12498,13:42:29,13:42:49,95,23,,0,0,27202.676,1,,
12498,13:44:47,13:45:07,96,24,,0,0,28347.781,1,,
12498,13:47:05,13:47:25,97,25,,0,0,28715.553,1,,
12498,13:49:17,13:49:37,98,26,,0,0,31154.814,1,,
12498,13:51:54,13:52:14,99,27,,0,0,32445.73,1,,
12498,13:54:20,13:54:40,100,28,,0,0,33325.363,1,,
12498,13:56:39,13:56:59,101,29,,0,0,34078.434,1,,
12498,13:58:59,13:59:19,102,30,,0,0,35110.035,1,,
12498,14:01:04,14:01:24,103,31,,0,0,36082.105,1,,
12498,14:03:18,14:03:38,104,32,,0,0,37219.273,1,,
12498,14:05:20,14:05:40,105,33,,0,0,38284.914,1,,
12498,14:07:21,14:07:41,106,34,,0,0,39012.934,1,,
12498,14:09:35,14:09:55,107,35,,0,0,40045.957,1,,
12498,14:11:40,14:12:00,108,36,,0,0,40972.098,1,,
12498,14:14:17,14:14:37,109,37,,0,0,42537.273,1,,
12498,14:16:22,14:16:42,110,38,,0,0,43328.914,1,,
12498,14:18:42,14:19:02,111,39,,0,0,44381.008,1,,
12498,14:20:57,14:21:17,112,40,,0,0,45544.383,1,,
12498,14:24:12,14:24:32,113,41,,0,0,46889.254,1,,
12498,14:26:57,14:27:17,114,42,,0,0,48438.77,1,,
12498,14:29:01,14:29:21,115,43,,0,0,49378.992,1,,
12498,14:31:01,14:31:21,116,44,,0,0,50260.102,1,,
12498,14:33:21,14:33:41,117,45,,0,0,51327.824,1,,
12498,14:35:28,14:35:48,118,46,,0,0,52318.035,1,,
12498,14:37:48,14:38:08,119,47,,0,0,53404.215,1,,
12498,14:39:56,14:40:16,120,48,,0,0,54357.605,1,,
12498,14:43:18,14:43:38,121,49,,0,0,56073.102,1,,
12499,12:51:48,12:52:08,238,0,,0,0,0.0,1,,
12499,12:54:18,12:54:38,237,1,,0,0,1267.071,1,,
12499,12:56:41,12:57:01,236,2,,0,0,2148.334,1,,
12499,12:58:53,12:59:13,235,3,,0,0,3431.518,1,,
12499,13:01:30,13:01:50,234,4,,0,0,4780.615,1,,
12499,13:03:52,13:04:12,233,5,,0,0,5970.375,1,,
12499,13:06:11,13:06:31,79,6,,0,0,6904.433,1,,
12499,13:08:29,13:08:49,80,7,,0,0,8168.746,1,,
12499,13:11:03,13:11:23,81,8,,0,0,9643.462,1,,
12499,13:13:13,13:13:33,82,9,,0,0,10759.409,1,,
12499,13:15:30,13:15:50,83,10,,0,0,11907.827,1,,
12499,13:17:33,13:17:53,84,11,,0,0,12879.48,1,,
12499,13:19:54,13:20:14,85,12,,0,0,14113.674,1,,
12499,13:22:05,13:22:25,86,13,,0,0,15136.919,1,,
12499,13:24:22,13:24:42,87,14,,0,0,16307.356,1,,
12499,13:27:18,13:27:38,88,15,,0,0,18147.004,1,,
12499,13:30:43,13:31:03,89,16,,0,0,19694.467,1,,
12499,13:33:57,13:34:17,90,17,,0,0,21540.438,1,,
12499,13:36:07,13:36:27,91,18,,0,0,22328.363,1,,
12499,13:38:27,13:38:47,92,19,,0,0,23218.854,1,,
12499,13:40:42,13:41:02,93,20,,0,0,24255.768,1,,
12499,13:43:32,13:43:52,50,21,,0,0,24867.127,1,,
12499,13:46:08,13:46:28,94,22,,0,0,26360.455,1,,
12499,13:48:21,13:48:41,95,23,,0,0,27202.676,1,,
12499,13:50:39,13:50:59,96,24,,0,0,28347.781,1,,
12499,13:52:57,13:53:17,97,25,,0,0,28715.553,1,,
12499,13:55:09,13:55:29,98,26,,0,0,31154.814,1,,
12499,13:57:46,13:58:06,99,27,,0,0,32445.73,1,,
12499,14:00:12,14:00:32,100,28,,0,0,33325.363,1,,
12499,14:02:31,14:02:51,101,29,,0,0,34078.434,1,,
12499,14:04:51,14:05:11,102,30,,0,0,35110.035,1,,
12499,14:06:56,14:07:16,103,31,,0,0,36082.105,1,,
12499,14:09:10,14:09:30,104,32,,0,0,37219.273,1,,
12499,14:11:12,14:11:32,105,33,,0,0,38284.914,1,,
12499,14:13:13,14:13:33,106,34,,0,0,39012.934,1,,
12499,14:15:27,14:15:47,107,35,,0,0,40045.957,1,,
12499,14:17:32,14:17:52,108,36,,0,0,40972.098,1,,
12499,14:20:09,14:20:29,109,37,,0,0,42537.273,1,,
12499,14:22:14,14:22:34,110,38,,0,0,43328.914,1,,
12499,14:24:34,14:24:54,111,39,,0,0,44381.008,1,,
12499,14:26:49,14:27:09,112,40,,0,0,45544.383,1,,
12499,14:30:04,14:30:24,113,41,,0,0,46889.254,1,,
12499,14:32:49,14:33:09,114,42,,0,0,48438.77,1,,
12499,14:34:53,14:35:13,115,43,,0,0,49378.992,1,,
12499,14:36:53,14:37:13,116,44,,0,0,50260.102,1,,
12499,14:39:13,14:39:33,117,45,,0,0,51327.824,1,,
12499,14:41:20,14:41:40,118,46,,0,0,52318.035,1,,
12499,14:43:40,14:44:00,119,47,,0,0,53404.215,1,,
12499,14:45:48,14:46:08,120,48,,0,0,54357.605,1,,
12499,14:49:10,14:49:30,121,49,,0,0,56073.102,1,,
12500,12:57:40,12:58:00,238,0,,0,0,0.0,1,,
12500,13:00:10,13:00:30,237,1,,0,0,1267.071,1,,
12500,13:02:33,13:02:53,236,2,,0,0,2148.334,1,,
12500,13:04:45,13:05:05,235,3,,0,0,3431.518,1,,
12500,13:07:22,13:07:42,234,4,,0,0,4780.615,1,,
12500,13:09:44,13:10:04,233,5,,0,0,5970.375,1,,
12500,13:12:03,13:12:23,79,6,,0,0,6904.433,1,,
12500,13:14:21,13:14:41,80,7,,0,0,8168.746,1,,
12500,13:16:55,13:17:15,81,8,,0,0,9643.462,1,,
12500,13:19:05,13:19:25,82,9,,0,0,10759.409,1,,
12500,13:21:22,13:21:42,83,10,,0,0,11907.827,1,,
12500,13:23:25,13:23:45,84,11,,0,0,12879.48,1,,
12500,13:25:46,13:26:06,85,12,,0,0,14113.674,1,,
12500,13:27:57,13:28:17,86,13,,0,0,15136.919,1,,
12500,13:30:14,13:30:34,87,14,,0,0,16307.356,1,,
12500,13:33:10,13:33:30,88,15,,0,0,18147.004,1,,
12500,13:36:35,13:36:55,89,16,,0,0,19694.467,1,,
12500,13:39:49,13:40:09,90,17,,0,0,21540.438,1,,
12500,13:41:59,13:42:19,91,18,,0,0,22328.363,1,,
12500,13:44:19,13:44:39,92,19,,0,0,23218.854,1,,
12500,13:46:34,13:46:54,93,20,,0,0,24255.768,1,,
12500,13:49:24,13:49:44,50,21,,0,0,24867.127,1,,
12500,13:52:00,13:52:20,94,22,,0,0,26360.455,1,,
12500,13:54:13,13:54:33,95,23,,0,0,27202.676,1,,
12500,13:56:31,13:56:51,96,24,,0,0,28347.781,1,,
12500,13:58:49,13:59:09,97,25,,0,0,28715.553,1,,
12500,14:01:01,14:01:21,98,26,,0,0,31154.814,1,,
12500,14:03:38,14:03:58,99,27,,0,0,32445.73,1,,
12500,14:06:04,14:06:24,100,28,,0,0,33325.363,1,,
12500,14:08:23,14:08:43,101,29,,0,0,34078.434,1,,
12500,14:10:43,14:11:03,102,30,,0,0,35110.035,1,,
12500,14:12:48,14:13:08,103,31,,0,0,36082.105,1,,
12500,14:15:02,14:15:22,104,32,,0,0,37219.273,1,,
12500,14:17:04,14:17:24,105,33,,0,0,38284.914,1,,
12500,14:19:05,14:19:25,106,34,,0,0,39012.934,1,,
12500,14:21:19,14:21:39,107,35,,0,0,40045.957,1,,
12500,14:23:24,14:23:44,108,36,,0,0,40972.098,1,,
12500,14:26:01,14:26:21,109,37,,0,0,42537.273,1,,
12500,14:28:06,14:28:26,110,38,,0,0,43328.914,1,,
12500,14:30:26,14:30:46,111,39,,0,0,44381.008,1,,
12500,14:32:41,14:33:01,112,40,,0,0,45544.383,1,,
12500,14:35:56,14:36:16,113,41,,0,0,46889.254,1,,
12500,14:38:41,14:39:01,114,42,,0,0,48438.77,1,,
12500,14:40:45,14:41:05,115,43,,0,0,49378.992,1,,
12500,14:42:45,14:43:05,116,44,,0,0,50260.102,1,,
12500,14:45:05,14:45:25,117,45,,0,0,51327.824,1,,
12500,14:47:12,14:47:32,118,46,,0,0,52318.035,1,,
12500,14:49:32,14:49:52,119,47,,0,0,53404.215,1,,
12500,14:51:40,14:52:00,120,48,,0,0,54357.605,1,,
12500,14:55:02,14:55:22,121,49,,0,0,56073.102,1,,
12501,13:03:32,13:03:52,238,0,,0,0,0.0,1,,
12501,13:06:02,13:06:22,237,1,,0,0,1267.071,1,,
12501,13:08:25,13:08:45,236,2,,0,0,2148.334,1,,
12501,13:10:37,13:10:57,235,3,,0,0,3431.518,1,,
12501,13:13:14,13:13:34,234,4,,0,0,4780.615,1,,
12501,13:15:36,13:15:56,233,5,,0,0,5970.375,1,,
12501,13:17:55,13:18:15,79,6,,0,0,6904.433,1,,
12501,13:20:13,13:20:33,80,7,,0,0,8168.746,1,,
12501,13:22:47,13:23:07,81,8,,0,0,9643.462,1,,
12501,13:24:57,13:25:17,82,9,,0,0,10759.409,1,,
12501,13:27:14,13:27:34,83,10,,0,0,11907.827,1,,
12501,13:29:17,13:29:37,84,11,,0,0,12879.48,1,,
12501,13:31:38,13:31:58,85,12,,0,0,14113.674,1,,
12501,13:33:49,13:34:09,86,13,,0,0,15136.919,1,,
12501,13:36:06,13:36:26,87,14,,0,0,16307.356,1,,
12501,13:39:02,13:39:22,88,15,,0,0,18147.004,1,,
12501,13:42:27,13:42:47,89,16,,0,0,19694.467,1,,
12501,13:45:41,13:46:01,90,17,,0,0,21540.438,1,,
12501,13:47:51,13:48:11,91,18,,0,0,22328.363,1,,
12501,13:50:11,13:50:31,92,19,,0,0,23218.854,1,,
12501,13:52:26,13:52:46,93,20,,0,0,24255.768,1,,
12501,13:55:16,13:55:36,50,21,,0,0,24867.127,1,,
