Zomato link,name,city,area,rating,rating_count,telephone,cusine,cost_for_two,address,timings,online_order,table_reservation,delivery_only,famous_food,longitude,latitude
https://www.zomato.com/ncr/the-burger-club-vasant-kunj-new-delhi,The Burger Club,Delhi NCR,Vasant Kunj,4,,#ERROR!,"Burger, Fast Food, Beverages",350,"Shop 3, House 180, Shanker Lane, Near Community Centre, Masoodpur, Vasant Kunj, New Delhi","{'Mon': [1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], 'Tue': [1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], 'Wed': [1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], 'Thu': [1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], 'Fri': [1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], 'Sat': [1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], 'Sun': [1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]}",TRUE,FALSE,FALSE,,77.15466,28.52579
https://www.zomato.com/ncr/rule-the-rolls-dlf-phase-4-gurgaon,Rule The Rolls,Delhi NCR,DLF Phase 4,3.9,126,0124 4833000 +91 9810671113,"Rolls, Kebab",400,"SG 74, Galleria Market, DLF Phase 4, Gurgaon","{'Mon': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0], 'Tue': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0], 'Wed': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0], 'Thu': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0], 'Fri': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0], 'Sat': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0], 'Sun': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]}",TRUE,FALSE,FALSE,"Rolls , Kakori Kabab , Chicken Kofta , Mutton Seekh , Mutton Tikka Roll , Haleem , Spicy Chicken Roll",77.08195,28.46694
https://www.zomato.com/ncr/the-chinese-hungers-malviya-nagar-new-delhi,The Chinese Hungers,Delhi NCR,Malviya Nagar,3.8,89,#ERROR!,Chinese,250,"A-19/1, Second Floor, Panchsheel Vihar, Malviya Nagar, New Delhi","{'Mon': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.5, 0], 'Tue': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.5, 0], 'Wed': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.5, 0], 'Thu': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.5, 0], 'Fri': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.5, 0], 'Sat': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.5, 0], 'Sun': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.5, 0]}",TRUE,FALSE,TRUE,"Honey Chilli Potatoes , Momos , Chowmein , Chaap , Chicken Noodle , Chilli Chicken",77.22193,28.5341
https://www.zomato.com/ncr/otik-cake-shop-model-town-2-new-delhi,Otik Cake Shop,Delhi NCR,Model Town 2,4,225,011 49077802 011 49077803,"Bakery, Desserts, Fast Food",450,"F 14/18, Model Town 2, New Delhi","{'Mon': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], 'Tue': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], 'Wed': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], 'Thu': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], 'Fri': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], 'Sat': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], 'Sun': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]}",TRUE,FALSE,FALSE,"Eclair , Waffles , Brownie , Red Velvet , Cupcake , Sandwich , Fruit Cake",77.19039,28.7058
https://www.zomato.com/ncr/epic-kitchen-n-bar-vijay-nagar-new-delhi,Epic Kitchen N Bar,Delhi NCR,Vijay Nagar,4.2,902,#ERROR!,"North Indian, Chinese, Continental, Italian",1400,"G-16A, 1st, 2nd & 3rd Floor, Vijay Nagar, New Delhi","{'Mon': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], 'Tue': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], 'Wed': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], 'Thu': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], 'Fri': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], 'Sat': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], 'Sun': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]}",TRUE,TRUE,FALSE,"Pizza , Pasta , Death By Chocolate , Dal Makhani , Chilli Potatoes , Butter Chicken , Virgin Mojito",77.20404,28.69447
https://www.zomato.com/ncr/keventers-the-original-milkshake-sector-18-noida,Keventers - The Original Milkshake,Delhi NCR,"Sector 18, Noida",4.1,336,0120 6662406,"Beverages, Desserts",400,"Food Court, DLF Mall of India, Sector 18, Noida","{'Mon': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0], 'Tue': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0], 'Wed': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0], 'Thu': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0], 'Fri': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0], 'Sat': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0], 'Sun': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]}",TRUE,FALSE,FALSE,"Chocolate Hazelnut Shake , Kesar Badam , Thick Shakes , Butterscotch Milk Shake , Cold Coffee Shake , Mango Shake , Chocolate Oreo",77.32099,28.56733
https://www.zomato.com/ncr/sham-sweets-sector-8-gurgaon,Sham Sweets,Delhi NCR,"Sector 8, Gurgaon",4,190,0124 6541010 +91 9582300067,"Mithai, Street Food",200,"Shivaji Nagar, Near Balaji Mandir, Sector 8, Gurgaon","{'Mon': [0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.5, 0, 0], 'Tue': [0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.5, 0, 0], 'Wed': [0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.5, 0, 0], 'Thu': [0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.5, 0, 0], 'Fri': [0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.5, 0, 0], 'Sat': [0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.5, 0, 0], 'Sun': [0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.5, 0, 0]}",TRUE,FALSE,FALSE,"Dhokla , Chole , Milk Cake , Raj Kachori",77.02373,28.45263
https://www.zomato.com/ncr/mr-choy-khan-market-new-delhi,Mr. Choy,Delhi NCR,Khan Market,3.9,680,011 43760030 011 43760031,"Seafood, Chinese, Japanese, Vietnamese, Asian, Thai, Momos",1200,"15, Middle Lane, Khan Market, New Delhi","{'Mon': [1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], 'Tue': [1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], 'Wed': [1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], 'Thu': [1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], 'Fri': [1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], 'Sat': [1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], 'Sun': [1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]}",FALSE,TRUE,FALSE,"Noodle , Cocktails , Dumplings , Momos , Bento Box , Rice Paper Rolls , Scallops",77.22668,28.59991
https://www.zomato.com/ncr/biryani-chowk-greater-kailash-gk-1-new-delhi,Biryani Chowk,Delhi NCR,Greater Kailash 1 (GK1),3.9,24,#ERROR!,Biryani,300,"135, Auto Complex, Block B, Zamrudpur, Greater Kailash 1 (GK 1), New Delhi","{'Mon': [1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], 'Tue': [1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], 'Wed': [1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], 'Thu': [1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], 'Fri': [1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], 'Sat': [1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], 'Sun': [1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]}",TRUE,FALSE,FALSE,"Vegetable Biryani , Paneer Tikka Biryani , Chicken Tikka Biryani , Sweet Lassi , Gulab Jamun",77.2371,28.55674
https://www.zomato.com/ncr/keventers-the-original-milkshake-rajinder-nagar-new-delhi,Keventers - The Original Milkshake,Delhi NCR,Rajinder Nagar,4,93,011 49536464,"Beverages, Desserts",400,"Corner Shop 57/17, Old, Rajinder Nagar, New Delhi","{'Mon': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], 'Tue': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], 'Wed': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], 'Thu': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], 'Fri': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], 'Sat': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], 'Sun': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]}",TRUE,FALSE,FALSE,"Thick Shakes , Kit Kat Shake , Oreo Shake",77.18594,28.64226
https://www.zomato.com/ncr/eggspectation-jaypee-greens-golf-spa-resort-jaypee-greens,Eggspectation - Jaypee Greens Golf & Spa Resort,Delhi NCR,Jaypee Greens,3.9,168,0120 6743000 +91 8860638762,"European, Continental, North Indian, Asian, Mediterranean",3000,"Jaypee Greens Golf & Spa Resort, G Block, Jaypee Greens, Noida","{'Mon': [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], 'Tue': [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], 'Wed': [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], 'Thu': [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], 'Fri': [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], 'Sat': [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], 'Sun': [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]}",FALSE,TRUE,FALSE,"Burgers , Pizza , Club Sandwich , Garlic Naan , Breakfast Buffet , Caesar Salad , Vegetable Mezze Platter",77.51865,28.4701
https://www.zomato.com/ncr/biryani-chowk-delhi-university-gtb-nagar-new-delhi,Biryani Chowk,Delhi NCR,Delhi University-GTB Nagar,4,22,#ERROR!,Biryani,300,"GT Karnal Road, Ashok Vihar","{'Mon': [1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], 'Tue': [1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], 'Wed': [1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], 'Thu': [1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], 'Fri': [1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], 'Sat': [1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], 'Sun': [1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]}",TRUE,FALSE,FALSE,"Vegetable Biryani , Lassi",77.18561,28.69348
https://www.zomato.com/ncr/dough-cream-1-janakpuri-new-delhi,Dough & Cream,Delhi NCR,Janakpuri,4,105,#ERROR!,"Bakery, Fast Food, Desserts, Beverages, Burger, Sandwich",450,"C-3/13, Janakpuri, New Delhi","{'Mon': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.5, 0], 'Tue': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.5, 0], 'Wed': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.5, 0], 'Thu': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.5, 0], 'Fri': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.5, 0], 'Sat': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.5, 0], 'Sun': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0.5, 0]}",TRUE,FALSE,FALSE,"Pasta , Pizza , Cheesecake , Hot Dog , Irish Coffee , Chocolate Tart , Chocolate Truffle Pastry",77.08982,28.61543
https://www.zomato.com/ncr/keventers-the-original-milkshake-dlf-phase-4-gurgaon,Keventers - The Original Milkshake,Delhi NCR,DLF Phase 4,4.1,126,0124 4296287,"Beverages, Desserts",400,"SG 101, Galleria Market, DLF Phase 4, Gurgaon","{'Mon': [1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], 'Tue': [1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], 'Wed': [1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], 'Thu': [1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], 'Fri': [1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], 'Sat': [1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], 'Sun': [1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]}",TRUE,FALSE,FALSE,"Milk Shake , Oreo Shake , Strawberry Shake , Chocolate Hazelnut",77.08151,28.46766
https://www.zomato.com/ncr/the-masala-trail-khel-gaon-marg-new-delhi,The Masala Trail,Delhi NCR,Khel Gaon Marg,3.9,346,#ERROR!,"North Indian, South Indian, Street Food",800,"B Block, First Floor, Ansal Plaza Mall, Khel Gaon Marg, New Delhi","{'Mon': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0], 'Tue': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0], 'Wed': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0], 'Thu': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0], 'Fri': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0], 'Sat': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0], 'Sun': [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]}",FALSE,FALSE,FALSE,"Matka Kulfi , Momos , Thali , Chaat , Dal Makhani , Spring Roll , Raj Kachori",77.22445,28.56302
https://www.zomato.com/ncr/eggspectation-jaypee-vasant-continental-vasant-vihar-new-delhi,Eggspectation - Jaypee Vasant Continental,Delhi NCR,Vasant Vihar,3.8,213,011 46072030 011 26148800,"European, Continental, North Indian",3000,"Jaypee Vasant Continental, Vasant Vihar, New Delhi","{'Mon': [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], 'Tue': [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], 'Wed': [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], 'Thu': [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], 'Fri': [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], 'Sat': [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], 'Sun': [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]}",FALSE,TRUE,FALSE,"Pasta , Salad , Fries , Pancakes , Salmon , Eggs Benedict , Steak",77.16393,28.55648
https://www.zomato.com/ncr/shree-rathnam-sector-132-noida,Shree Rathnam,Delhi NCR,"Sector 132, Noida",3.8,429,011 71564788,"North Indian, South Indian, Chinese",600,"A-8, Ground Floor, Advent I.T. Park, Sector 142, Near Sector 132, Noida","{'Mon': [0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0], 'Tue': [0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0], 'Wed': [0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0], 'Thu': [0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0], 'Fri': [0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0], 'Sat': [0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0], 'Sun': [0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]}",TRUE,FALSE,FALSE,"Idli , Rava Dosa , Dahi Vada , Masala Dosa , Filtered Coffee , Tandoori Aloo , Rava Kesari",77.41085,28.50089
https://www.zomato.com/ncr/keventers-the-original-milkshake-kamla-nagar-new-delhi,Keventers - The Original Milkshake,Delhi NCR,Kamla Nagar,4,173,011 47580307,"Beverages, Desserts",400,"Shop 6030, 1 UB, Jawahar Nagar, Kamla Nagar, New Delhi","{'Mon': [1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], 'Tue': [1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], 'Wed': [1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], 'Thu': [1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], 'Fri': [1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], 'Sat': [1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], 'Sun': [1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]}",TRUE,FALSE,FALSE,"Milk Shake , Oreo Chocolate Shake , Choco Chip Shake",77.20624,28.68239
